reviewId,title,text,stars,state,reviewUrl
ChZDSUhNMG9nS0VJQ0FnSUNKbU1EbVBBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,perbanyak lagi pakaian yg size 3XL,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNKbU1EbVBBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICJmMDmPA%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUR4eDlHWHhBRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Koleksinya lengkap dan banyak diskon,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4eDlHWHhBRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDxx9GXxAE%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUR4bE96S3ZnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Oke sih tapi banyak baju yg berantakan di display ngga tertata rapih,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR4bE96S3ZnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDxlOzKvgE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNRaUluVUJBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Tempat belanja ternyaman lengkap fasilitas pendukung juga tersedia semua di dalam satu mall jadi bisa belanja lainya juga..,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRaUluVUJBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICQiInUBA%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURzb2FiLV9BRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"koleksi banyak, harga juga lumayan apalagi kalo lagi ada diskon",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURzb2FiLV9BRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDsoab-_AE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUN4NjktQ0ZBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Lumayan disini banyak pilihan brandnya.. tempatnya luas..,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4NjktQ0ZBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICx69-CFA%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUN4Ni0ySWtnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Mbak nya yg jaga toko ramah, yg bagian tas tas.. semoga suatu hari kita berjodoh ya mbak..",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4Ni0ySWtnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICx6-2IkgE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUN4dmVYOUJREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,dingin hihihii tapi pegawainya kurang senyum sekarang gak kaya dulu,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4dmVYOUJREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICxveX9BQ%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUN4NWVqa2tRRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Mencari kebutuhan sehari hari cukup disini semuanya ada,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4NWVqa2tRRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICx5ejkkQE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUN4cGV5a0NnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Pelayanan ramah, free poin membership",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4cGV5a0NnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICxpeykCg%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUN4eVpPM1N3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Matahari dept store saat ini koleksi2nya enggak sebanyak zaman muda saya dulu...tapi untuk kwalitas barang tetap bagus,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4eVpPM1N3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICxyZO3Sw%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUN4eWZid1RBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Ada mushola yg nyaman bgt jadi gak khawatir kehilangan waktu sholat,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4eWZid1RBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICxyfbwTA%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUN4MHNlOVlBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Tempatnya bersih, nyaman, dingin  pelayannya ramah ramah dan sabar, barangnya bagus bagus, parkirnya luas",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4MHNlOVlBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICx0se9YA%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUN4dk1PTERBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Lengkap, up-to-date model baju maupun sepatu",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN4dk1PTERBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICxvMOLDA%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQyN3Z2VzNnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Cuci mata sambil Cari diskonan...,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQyN3Z2VzNnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgID27vvW3gE%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUN4cUxTeWlRRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Selain deket lumayan lengkap sih, andalan ke matahari kalo ke mall mah ",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4cUxTeWlRRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICxqLSyiQE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURSNy0yRVVREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Okelah, menyenangkan ketika nemu harta karun✨",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSNy0yRVVREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDR7-2EUQ%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURSMTZXd0x3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Mol yg sangat bagus dan lengkap  kebersihannya dan pelayanannya sangat bagus dan bersih,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSMTZXd0x3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDR16WwLw%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURSMDRqUldBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Beli baju lebaran disini paling bagus pilihan pilihannya di banding matahari di lokasi lain,4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSMDRqUldBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDR04jRWA%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURSNGRQZWNREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Beli koper sendal dsini kmren..harga kopernya lg ada diskon,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSNGRQZWNREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDR4dPecQ%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURCenJLS293RRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Beli sepatu kekecilan, Alhamdulillah bisa di tuker pada hari berikutnya. Tanpa drama. Asal nota lengkap, barang masih rapi dalam kardus, dan penukarannya dengan barang yg sama, tapi beda ukurannya. Terimakasih Matahari Pakuwon Mall",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCenJLS293RRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDBzrKKowE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURSblBxQ1pREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Luas, banyak promo, tapi sayang model bajunya kurang menarik. Buat sendal sepatunya malah bagus2",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSblBxQ1pREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDRnPqCZQ%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURSaUxfQktnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Mwahahahahaa puas banget ngubek-ngubek disini, banyak pilihan sampe pusing. Cuman sayang jarang sale yg dar der dor. Kasir tolong dipercepat, terlalu lama capek",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSaUxfQktnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDRiL_BKg%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURSaU9EQmNnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Koleksinya bagus-bagus dengan model kekinian. Harganya juga lumayan bagus. Tidak cocok untuk rakyat ekonomi kelas bawah.,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSaU9EQmNnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDRiODBcg%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNSejUzMnlBRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Kecewa pas di pembayaran . Sama karyawan ibu tua. Mohon dilatih ttg pelayanan,1,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSejUzMnlBRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICRz532yAE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNSeC1HMk5BEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Tempat belanja yg nyaman dgn pilihan model terbaik,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSeC1HMk5BEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICRx-G2NA%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURLMHNPTS1nRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Nyaman banyak pilhan koleksi lengķap,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURLMHNPTS1nRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDK0sOM-gE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNSX1pyRld3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Tadi kesini ceritanya mau cari kemeja cowo, mungkin harinya lagi gak pas lebih banyak baju kokonya tempatnya kecil gak banyak pilihan",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSX1pyRld3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICR_ZrFWw%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNSOWVlVVpnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Banyak promo, ramai juga..
Tp pilihan bajunya tidak terlalu menarik, sepertinya blm ada model2 baru..
Untuk sepatu bagus2 model baru2 juga semua, banyak promo nya juga gais..",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSOWVlVVpnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICR9eeUZg%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNSOXNuN3NBRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Selalu ada diskon barangnya juga bagus,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSOXNuN3NBRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICR9sn7sAE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNSdExEbWR3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Pas banyak discount menjelang Lebaran..pilihan juga semakin banyak…ayuk segera atur keuangannya,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNSdExEbWR3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICRtLDmdw%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURodWUtYWRnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Tempat nyari harga promo, tapi kudu hapal harga aslinya ya lur",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURodWUtYWRnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDhue-adg%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURoa2JfQXFRRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,ganti nama jadi pakuwon mall,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoa2JfQXFRRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDhkb_AqQE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURobHV1WmR3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Lengkap dan banyak diskon, apalagi buat membernya",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURobHV1WmR3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDhluuZdw%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURoNU5mbDVBRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,masih banyak diskon tapi belom sesadis akhir tahun diskonnya akaowkao,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURoNU5mbDVBRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDh5Nfl5AE%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSURCNFBtVG5nRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Matahari dan diskon diskonnya sangat membantu anak2 kost sekitaran hartono untuk upgrade dan update fasion hehehe, dari promo diskon, buy 2 get 1 free dan poin poin member mantab sih, tempat luas, banyak pilihan, pegawainya sangat cekatan dan ramah",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCNFBtVG5nRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDB4PmTngE%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQtal9iOHpnRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"So so lah, normalnya matahari jarang ngecewain",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtal9iOHpnRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgID-j_b8zgE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQtdk1iLVlBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Sdh bbrp kali kesini, tp jujur yaaa.. Utk layanannya entah knp kok mrk2 ini kayak ngga welcome. Asal2an kalo jawab dan sering ngga dilayani. Konter baju2 cowok .. Sayang di Hartono lg ngga ada toko lain selain matahari",1,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtdk1iLVlBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgID-vMb-YA%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUQtckxpcHd3RRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Kecewa banget. Dari dulu langganan disini baru kali ini dibikin ga ikhlas sama pelayanan mba"" nya sumpah. Udah dipaksa, dipojokin, ya beli dikira murah kali ya 250rb dapet barang yg ga bisa dipake lol",1,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtckxpcHd3RRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgID-rLipwwE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQtLU0yOVpnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Barang yang dijual bagus dan berkualitas,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtLU0yOVpnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgID--M29Zg%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUN1dS1hemxRRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,"Sippp, barang banyak , diskon jg banyak",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN1dS1hemxRRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICuu-azlQE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUN1cmNERGZ3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Lokasi strategis karena di dalam mall, tempat bersih, nyaman, penataan rapi, karyawan ramah², produk cukup lengkap",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN1cmNERGZ3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICurcDDfw%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUQybXViZ1hREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"emmm, ini mah tempat jalan2 untuk buang kalori dan buang duit haha",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQybXViZ1hREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgID2mubgXQ%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURPOWZXcUtnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Mall paling joss dah, tempat e Enak Ga terlalu Rame,,
Slalu cari produk andalan kesini,
Lois Jeans
Makasih Matahari, Makasih Hartono Mall",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPOWZXcUtnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDO9fWqKg%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURPcGVydGJnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Matahari dept store hartono mall. Pilihan dept store untuk belanja sepatu, sandal, dan tas. Baju juga. Lebih komplit disini daripada Solo. Bagus.",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPcGVydGJnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDOpertbg%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURPeHNQS1lBEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Luas dan lengkap. Saya merasa karyawan disini lebih banyak daripada outlet matahari lain, jadi mudah dicari saat butuh bantuan.",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPeHNQS1lBEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDOxsPKYA%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURPdXNDY1VREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Tempat luas, banyak barang diskon seperti pada matahari umumnya
Dapet voucher 100rb tapi untuk yang bertanda khusus yasudah tidak udah dipakai",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPdXNDY1VREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDOusCcUQ%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURPMnB5ckZ3EAE,Matahari Dept Store Pakuwon Mall Yogyakarta,Tempat luas dan parkir pun luas,5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPMnB5ckZ3EAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDO2pyrFw%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSURPX1BXeVhnEAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Sering banget ada diskon pakaian, mantappp",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPX1BXeVhnEAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgIDO_PWyXg%7C%7C?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNPbTVYZnVRRRAB,Matahari Dept Store Pakuwon Mall Yogyakarta,Matahari kalau lagi tdk ada acara diskon heboh sepi.. dan tdk menarik...,3,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPbTVYZnVRRRAB!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICOm5XfuQE%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNJejlDT1FREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Paling sering ke Matahari, banyak pilihan, walau di Matahari Hartono ini kurang banyak diskonnya. Tapi lumayan kalau ke Hartono mesti mampir dulu kesini.
Update, tetap menjadi tujuan utama",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJejlDT1FREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICIz9COQQ%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNPaG9fOURREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Matahari selalu dihati...belanja terasa kurang dan tak lengkap jika blm kesana. Apalagi pas ada promo, duh bikin ambil ini itu hihihi...yuks yg mw belanja baju, celana, aksesoris, komplit ya hanya di Matahari Depan Store ",5,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPaG9fOURREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICOho_9DQ%7C%7C?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNPb3FPSkFREAE,Matahari Dept Store Pakuwon Mall Yogyakarta,"Udah lama bgt ga ke matahari, byk branded baru yg kualitasnya bagus tapi ramah dikantong",4,Special Region of Yogyakarta,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPb3FPSkFREAE!2m1!1s0x0:0xff98aa5779da8ca8!3m1!1s2@1:CIHM0ogKEICAgICOoqOJAQ%7C%7C?hl=en
